"","Start_time","End_time","Finished","Screening","Condition","Intro","Consent","Reason_nc","Check_phd","Check_work_status","ob1","ob2","ob3","ra1","ra2","ra3","op1","op2","op3","iq1","iq2","iq3","in1","in2","in3","co1","co2","co3","Country","Year_born","Year_phd","Gender","Tenure","Feedback","Target"
"1372","11/3/2014 18:17","11/3/2014 18:23","1","","Male","1","1","","1","1",3,4,5,4,5,4,5,4,5,5,5,4,4,4,5,3,3,2,"168","30","60","2","4","","Male Scientists"
"1373","11/3/2014 18:37","11/3/2014 18:42","1","","Female","1","1","","1","1",7,7,5,6,7,6,6,7,6,5,6,6,6,6,6,6,6,6,"187","65","95","2","5","","Female Scientists"
"1374","11/3/2014 19:02","11/3/2014 19:16","1","","Male","1","1","","1","1",3,5,3,4,5,6,5,4,6,2,2,4,4,3,6,4,2,2,"157","63","86","1","5","","Male Scientists"
"1375","10/31/2014 9:46","11/3/2014 20:29","1","","Male","1","1","","1","1",5,5,2,5,5,5,3,5,5,2,5,5,6,2,2,6,5,2,"24","41","72","1","4","","Male Scientists"
"1377","11/3/2014 20:43","11/3/2014 20:59","1","","Female","1","1","","1","1",4,6,2,6,6,6,6,6,6,2,4,4,7,6,6,2,6,6,"24","54","83","2","5","","Female Scientists"
"1378","11/3/2014 21:28","11/3/2014 21:31","1","","Male","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","57","92","1","5","","Male Scientists"
"1379","11/3/2014 23:12","11/3/2014 23:14","1","","Female","1","1","","1","1",5,4,2,6,6,6,4,6,5,2,5,4,6,7,1,6,5,3,"9","41","80","2","4","","Female Scientists"
"1381","11/4/2014 7:55","11/4/2014 7:57","1","","Female","1","1","","1","1",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"84","54","83","1","4","","Female Scientists"
"1382","11/4/2014 8:23","11/4/2014 8:29","1","","Female","1","1","","1","6",3,4,4,3,4,4,4,3,4,2,4,4,4,2,4,4,2,2,"65","66","95","1","5","","Female Scientists"
"1383","11/4/2014 8:41","11/4/2014 8:49","1","","Male","1","1","","1","1",4,4,5,5,4,4,4,4,5,4,4,5,4,4,5,3,3,2,"86","55","88","1","4","","Male Scientists"
"1384","11/4/2014 9:26","11/4/2014 9:30","1","","Male","1","1","","1","1",3,1,5,3,2,1,2,1,3,2,2,1,2,2,1,2,2,2,"168","58","89","2","4","","Male Scientists"
"1386","11/4/2014 11:17","11/4/2014 11:22","1","","Male","1","1","","1","1",5,5,4,4,5,5,6,3,3,1,4,3,5,5,5,3,2,1,"84","59","95","1","5","","Male Scientists"
"1387","11/4/2014 11:39","11/4/2014 11:46","1","","Female","1","1","","1","1",4,5,2,4,6,5,5,2,5,3,5,4,5,4,2,2,4,2,"84","47","76","1","4","","Female Scientists"
"1388","11/4/2014 11:57","11/4/2014 12:21","1","","Female","1","1","","1","1",6,6,3,3,1,6,6,6,7,5,2,5,6,4,5,5,6,6,"137","18","51","2","4","","Female Scientists"
"1389","11/4/2014 13:01","11/4/2014 13:12","1","","Female","1","1","","1","1",6,6,2,6,7,6,5,6,4,4,4,6,6,4,6,4,6,2,"163","45","74","1","4","","Female Scientists"
"1390","11/4/2014 14:46","11/4/2014 15:19","1","","Male","1","1","","1","1",6,6,4,4,6,6,6,5,6,5,6,4,5,5,6,4,6,2,"8","36","69","1","4","","Male Scientists"
"1391","11/4/2014 16:35","11/4/2014 16:38","1","","Male","1","1","","1","1",6,2,6,4,6,5,4,4,4,4,6,4,5,4,4,4,3,3,"158","50","80","2","5","","Male Scientists"
"1392","11/4/2014 17:43","11/4/2014 17:49","1","","Female","1","1","","1","1",6,5,6,6,6,6,5,5,6,1,4,4,6,5,6,5,5,2,"84","58","84","1","4","","Female Scientists"
"1393","11/4/2014 20:56","11/4/2014 20:58","1","","Male","1","1","","1","1",6,6,4,6,4,4,6,5,5,5,5,6,6,6,6,5,4,3,"187","60","89","2","5","","Male Scientists"
"1394","10/31/2014 9:10","11/5/2014 8:47","1","","Female","1","1","","1","1",5,5,5,5,NA,5,NA,5,5,6,3,5,6,4,NA,4,6,6,"179","","81","2","4","","Female Scientists"
"1395","11/5/2014 12:14","11/5/2014 12:36","1","","Male","1","1","","1","1",3,6,2,5,4,4,5,3,2,3,6,3,5,2,6,4,3,3,"86","64","94","1","5","","Male Scientists"
"1396","11/5/2014 17:22","11/5/2014 17:25","1","","Male","1","1","","1","1",5,4,6,7,5,6,3,6,5,6,5,5,5,4,4,3,5,2,"187","60","87","2","4","","Male Scientists"
"1398","11/6/2014 7:17","11/6/2014 7:22","1","","Male","1","1","","1","1",6,4,6,4,5,4,3,4,5,5,5,4,5,6,5,6,3,3,"31","56","90","1","4","","Male Scientists"
"1399","11/6/2014 9:03","11/6/2014 9:11","1","","Male","1","1","","1","1",4,2,5,4,4,4,4,4,4,4,2,4,4,2,2,3,5,2,"137","55","82","1","4","","Male Scientists"
"1400","11/6/2014 9:41","11/6/2014 9:52","1","","Female","1","1","","1","1",4,5,5,6,6,6,6,6,5,6,6,4,6,5,7,4,7,3,"65","62","95","2","4","","Female Scientists"
"1401","11/6/2014 12:20","11/6/2014 12:25","1","","Male","1","1","","1","1",5,3,2,6,6,6,5,6,6,5,5,4,5,5,6,2,2,2,"65","66","93","1","5","","Male Scientists"
"1402","11/6/2014 14:54","11/6/2014 15:18","1","","Female","1","1","","1","1",4,3,3,4,4,4,4,4,2,4,1,4,4,4,2,2,2,2,"185","57","91","1","4","","Female Scientists"
"1500","11/7/2014 11:32","11/7/2014 11:42","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"168","49","80","1","4","","Female Scientists"
"1520","11/7/2014 20:54","11/7/2014 20:57","1","","Female","1","1","","1","1",7,7,6,7,7,7,7,7,7,6,6,7,7,7,7,7,4,6,"31","57","89","2","5","","Female Scientists"
"1521","11/7/2014 21:59","11/7/2014 22:03","1","","Male","1","1","","1","1",3,5,5,6,6,6,4,5,6,4,6,6,6,4,6,3,4,2,"31","43","69","2","4","","Male Scientists"
"1528","11/8/2014 18:57","11/8/2014 19:18","1","","Male","1","1","","1","6",5,3,4,5,5,5,4,5,6,3,3,4,3,3,3,3,5,3,"75","59","94","1","4","","Male Scientists"
"1529","11/8/2014 19:20","11/8/2014 19:25","1","","Female","1","1","","1","1",4,4,5,4,4,4,4,4,4,2,4,2,4,4,4,4,4,2,"161","28","55","1","4","","Female Scientists"
"1537","11/10/2014 8:02","11/10/2014 8:04","1","","Male","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","Male Scientists"
"1538","11/10/2014 9:08","11/10/2014 9:16","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,6,5,4,7,6,7,6,4,5,"169","35","62","1","4","","Female Scientists"
"1540","11/10/2014 10:12","11/10/2014 10:16","1","","Female","1","1","","1","1",2,2,6,2,2,6,2,4,4,2,4,2,2,2,2,2,6,2,"84","43","75","1","4","","Female Scientists"
"1542","11/10/2014 12:27","11/10/2014 12:31","1","","Male","1","1","","1","1",6,4,6,6,5,6,5,3,2,4,2,4,4,2,2,2,6,2,"138","64","95","2","5","","Male Scientists"
"1544","11/10/2014 14:51","11/10/2014 14:56","1","","Female","1","1","","1","1",4,4,3,5,6,5,5,5,4,2,4,5,4,4,4,4,4,4,"185","58","88","2","4","","Female Scientists"
"1545","11/10/2014 15:01","11/10/2014 15:05","1","","Male","1","1","","1","1",5,5,6,5,6,6,3,5,5,5,5,5,5,4,5,5,3,3,"82","50","76","2","4","","Male Scientists"
"1550","11/10/2014 22:34","11/10/2014 22:39","1","","Male","1","1","","1","1",4,4,5,5,7,5,6,4,4,2,6,5,4,2,4,4,4,3,"67","55","93","1","5","","Male Scientists"
"1557","11/11/2014 18:53","11/11/2014 18:57","1","","Female","1","1","","2","",6,6,4,6,6,6,4,2,6,4,4,7,6,6,6,4,6,2,"168","48","96","2","4","","Female Scientists"
"1560","11/12/2014 12:51","11/12/2014 12:55","1","","Male","1","1","","1","1",2,5,2,6,6,5,4,6,5,4,5,4,7,6,6,2,6,2,"122","60","88","1","4","","Male Scientists"
"1567","11/14/2014 13:34","11/14/2014 13:37","1","","Female","1","1","","1","1",6,6,6,6,6,6,3,6,6,5,7,4,6,6,6,5,5,1,"185","44","68","2","5","","Female Scientists"
"1568","11/14/2014 13:50","11/14/2014 14:41","1","","Female","1","1","","1","1",5,5,2,4,5,6,5,6,5,2,6,2,5,6,5,3,2,3,"143","63","92","1","5","","Female Scientists"
"1569","11/14/2014 23:13","11/14/2014 23:29","1","","Male","1","1","","1","6",2,3,3,2,3,3,2,5,2,6,2,2,5,4,2,4,3,2,"163","57","91","2","4","","Male Scientists"
"1570","11/15/2014 5:59","11/15/2014 6:06","1","","Female","1","1","","1","1",6,5,2,5,5,6,3,5,4,4,4,6,4,4,3,4,3,2,"31","46","78","1","4","","Female Scientists"
"1575","11/20/2014 20:07","11/20/2014 20:14","1","","Male","1","1","","2","",4,6,4,4,6,6,4,6,5,4,5,5,5,5,6,6,5,4,"122","20","97","1","5","","Male Scientists"
"1577","11/25/2014 4:20","11/25/2014 4:26","1","","Female","1","1","","1","1",7,7,4,4,7,7,4,7,7,4,1,4,7,4,4,4,4,1,"187","32","59","1","5","","Female Scientists"
